video_id,channel_id,channel_name,published_date,video_title,video_description,likes,views,comment_count,category,subscribers,duration
JHb1CZ2ARBc,UCPguHFqwCERjfzByM7AiGRg,Star Travel And Events,2021-10-13 18:06:20+00:00,Subscribe This Channel Friends #Shorts #Short,"#shorts
#shorts
#youtubeshorts
#youtubeshort
#travel 
#event 
#kantbrothersofficial
#exploerpage 
#trending",1,2,0,19,1,16
Y86NLTj1keY,UCk9Vfl2XCoPvSCq264RltFg,Travel Events Bengali,2023-03-17 15:30:08+00:00,Holi celebration #shorts #short #viral #trending,,9,313,0,24,1580,19
MjrdEDXmJe0,UCk9Vfl2XCoPvSCq264RltFg,Travel Events Bengali,2022-01-20 17:12:50+00:00,হলুদ সরষে ক্ষেত | ট্রেনের কামরা থেকে সরষে ফুলের ক্ষেতের শোভা ||,@TravelEventsBengali,8,57,2,22,1580,32
xGuohltHTEE,UCk9Vfl2XCoPvSCq264RltFg,Travel Events Bengali,2023-04-18 16:40:28+00:00,Churi Collection | চুড়ি দেখুন | #shorts,,7,210,0,24,1580,26
wvG8ipaojIE,UCk9Vfl2XCoPvSCq264RltFg,Travel Events Bengali,2023-04-06 15:30:21+00:00,মৌরলা মাছের চচ্চড়ি | #shorts #short #trending #ytshorts,,1,104,0,24,1580,18
cZ__GJemt_Q,UCk9Vfl2XCoPvSCq264RltFg,Travel Events Bengali,2021-10-12 18:55:49+00:00,মা দুর্গার সপ্তমী পুজো দর্শন করুন || #TravelEventsBengali,"#durgapuja2021 @TravelEventsBengali
#Balurghat_Durga_Puja_2021",8,57,0,22,1580,22
5rAzEesnMhA,UCuN_l0NFKVT9W6srPB2xuVw,Wide Travel & Events . Business & Leisure,2019-06-27 16:12:29+00:00,App MyTrips,"Chegou a nova app da Wide Travel & Events!
Tenha acesso a toda a informação das suas viagens! 
A qualquer hora, em qualquer lugar!",2,223,0,19,14,78
Cn-wVzp-hRo,UCuN_l0NFKVT9W6srPB2xuVw,Wide Travel & Events . Business & Leisure,2023-01-30 10:23:18+00:00,VÍDEO Wide Travel & Events,VÍDEO Wide Travel & Events,0,24,0,19,14,127
ZwUkrbzPLrg,UCuN_l0NFKVT9W6srPB2xuVw,Wide Travel & Events . Business & Leisure,2021-01-19 12:15:08+00:00,Video WTE Teletrabalho,,1,15,0,19,14,54
A7KMn7n6mrY,UCuN_l0NFKVT9W6srPB2xuVw,Wide Travel & Events . Business & Leisure,2019-05-22 14:06:43+00:00,OBT   Como reservar Hotel (grande),,0,13,0,19,14,165
yIXzSTZCFkM,UCbV-I6WF8fEg8q3ImBYAXFg,"TOUR, TRAVEL & EVENTS . My Vision",2019-11-07 17:10:10+00:00,Taherpur,,3,78,0,22,22,27
88b0scDQlok,UCbV-I6WF8fEg8q3ImBYAXFg,"TOUR, TRAVEL & EVENTS . My Vision",2019-11-08 10:30:08+00:00,B K Roy Farm Arambagh,,27,2164,5,22,22,42
EmRWhdO33zs,UCbV-I6WF8fEg8q3ImBYAXFg,"TOUR, TRAVEL & EVENTS . My Vision",2019-11-07 17:17:28+00:00,Rain in Taherpur,,0,17,0,22,22,27
ur9Vtck2bzE,UCbV-I6WF8fEg8q3ImBYAXFg,"TOUR, TRAVEL & EVENTS . My Vision",2020-01-03 16:15:14+00:00,Digha Sea Beach,,1,2,1,22,22,93
kjCTQWJiCg4,UCbV-I6WF8fEg8q3ImBYAXFg,"TOUR, TRAVEL & EVENTS . My Vision",2019-11-07 17:03:04+00:00,Taherpur,,1,70,0,22,22,24
E7pDE5yQfRQ,UCzvIe5uOfU4PMMK4Bidryqg,Project Travel & Events,2020-05-14 18:02:28+00:00,Events by Project Travel & Events - Spring 2019,"Project Travel & Events is an independent and privately owned destination management company (DMC) based in Matosinhos, Porto - Portugal.
We are specialised in tailor made events and experiences for meetings and incentive groups, as well as for leisure travellers planning their stay in Portugal.

Our team is proud of offering professional and friendly service, and always ensures our communication and customer support is managed in a timely way.

With our extensive local knowledge, creativity and resources, we specialise in designing and executing your event from logistics to exclusive high-end programmes. Through our openness, passion and expertise, we turn your vision into reality.

We assure to use the best products and suppliers while creating our programs.
Our comprehensive network of selected partners allows us to provide information services and advice on destination Portugal, turning your dreams into amazing experiences.

Find us at www.project-travel.pt",0,122,0,22,4,118
Xb8ZW9uiMDw,UCmrd71WN-QOEVR-R7SJYM-Q,Travel & Events,2016-03-22 19:35:46+00:00,Street Food in Amsterdam,"Filled with history and happy-go-lucky, Amsterdam is a delight to explore.",3,151,0,22,9,211
bqVc3vpHpFc,UCmrd71WN-QOEVR-R7SJYM-Q,Travel & Events,2016-03-23 17:20:20+00:00,STREET FOOD IN MUMBAI,"Street Food Around The World - Mumbai, India
Mumbai is the capital city of the Indian state of Maharashtra. It is the most populous city in India, most populous metropolitan area in India, and the eighth most populous city in the world, with an estimated city population of 18.4 million and metropolitan area population of 20.7",2,25,1,22,9,430
7ahnwv2oyCQ,UCmrd71WN-QOEVR-R7SJYM-Q,Travel & Events,2016-04-08 19:46:51+00:00,MEMORIES...!!! MY VISIT TO DOHA,WATCH MEMORIES...!!! MY VISIT TO DOHA,4,123,0,19,9,372
FYZWGlcORbk,UCmrd71WN-QOEVR-R7SJYM-Q,Travel & Events,2016-04-15 19:34:41+00:00,Dealiest Animal Fights Caught On Camera - Most Amazing Wild Animal Attacks,"Thank you all for watching and if you like this video Please don't forget to Like, Comment, Share and Subscribe us for more videos!!! Any feedback is appreciated.
watch 10 CRAZIEST Animal Fights Caught On Camera - Most Amazing Wild Animal Attacks",2,31,0,19,9,611
PbxBdzRCwYY,UCmrd71WN-QOEVR-R7SJYM-Q,Travel & Events,2016-03-23 17:34:24+00:00,STREET FOOD IN BANGKOK,"Bangkok’s Chinatown is a popular attraction and food haven to explore the street-side cuisine, or visit one of the Chinese temples. Packed with market stalls and street-side restaurants, Chinatown is an experience not to miss.",1,26,0,22,9,511
djKTOgAp9b0,UCgjkDia2tL3MJDIn59fnAvg,Argeus Travel & Events,2016-11-16 10:19:20+00:00,Veloturk Gran Fondo Çeşme by Çeşme Drone,,19,1777,1,19,10,323
XISTKt-u3MA,UCgjkDia2tL3MJDIn59fnAvg,Argeus Travel & Events,2014-11-12 11:31:22+00:00,The North Face Cappadocia Ultra Trail,"The North Face Cappadocia Ultra Trail ""Ömer Yavru"" ile TRT Özel Programın'da",2,277,1,19,10,1259
Cae8Q0G0_9E,UCgjkDia2tL3MJDIn59fnAvg,Argeus Travel & Events,2016-11-22 08:02:45+00:00,Veloturk Gran Fondo Çeşme,"Çeşme, Ege Sahili'nde gerçekleştirilen ilk Gran Fondo'ya ev sahipliği yaptı.",4,336,0,19,10,99
ikGtDb6UG24,UCgjkDia2tL3MJDIn59fnAvg,Argeus Travel & Events,2014-11-05 12:24:14+00:00,Argeus Tourism & Travel 2015 Mountain Bike Tours Promo,www.argeus.com Mountain Bike Tours,1,117,0,19,10,97
o34Qs6CaI7M,UCgjkDia2tL3MJDIn59fnAvg,Argeus Travel & Events,2016-12-08 13:07:21+00:00,Veloturk Gran Fondo Cesme Short Video,Veloturk Gran Fondo Cesme,1,97,0,19,10,99
GHYelmTTFMY,UC5xmsVMD2UycVLzS-WH5-6w,Dilip Ketkar Travel And Events ,2021-12-15 13:27:20+00:00,फनी  बबु 😂,,14,273,0,22,1000,64
mHNCfPEHFy4,UC5xmsVMD2UycVLzS-WH5-6w,Dilip Ketkar Travel And Events ,2021-11-16 13:51:59+00:00,16-Nov-21,,27,234,0,22,1000,75
lOP6OCU1zj4,UC5xmsVMD2UycVLzS-WH5-6w,Dilip Ketkar Travel And Events ,2023-02-11 10:10:01+00:00,OMG 😱 IT'S FUNNY 🤣😜#shorts#viral#travel#event #trending,,0,64,0,19,1000,37
oClsvyEN1ls,UC5xmsVMD2UycVLzS-WH5-6w,Dilip Ketkar Travel And Events ,2021-11-23 18:40:51+00:00,my cat 🐈 😺,,67,312,0,22,1000,172
PvyjfvzhsD8,UC5xmsVMD2UycVLzS-WH5-6w,Dilip Ketkar Travel And Events ,2023-01-25 13:24:40+00:00,pune metro👍😊,,6,128,0,22,1000,16
YFjJQFqzKqM,UCjbTcVOmij-SORI-mElamMw,Kmar Travel & Events,2021-04-09 14:46:49+00:00,أرض الطيبة   صابر الرباعي,"رحم الله شهداء الوطن الأبرار الذين لبوا نداء الواجب، فشكلوا بتضحياتهم علامة مضيئة في تاريخ  تونسنا ❤ 🇹🇳
ذكرى عيد الشهداء 9 أفريل  1938 ❤ 🇹🇳",1,47,0,22,4,90
Nhbc6IeeDpI,UCjbTcVOmij-SORI-mElamMw,Kmar Travel & Events,2021-03-30 08:21:57+00:00,Incroyable piscine à débordement avec vue imprenable à Bali! 🌴💦💚,"kmar travel agence de voyage à Monastir ♥
⬇Infos & Réservations ⬇
☎️  73 505 848 - 29 001 453
🔸🔹 --» www.kmartravel.com «--🔸🔹",0,16,0,22,4,35
XoYqu1VpeuA,UCjbTcVOmij-SORI-mElamMw,Kmar Travel & Events,2021-04-10 16:07:17+00:00,kamar travel agence voyage monastir,"kamar travel agence voyage monastir
kamar travel agence de voyage à Monastir
kamar travel agence de voyage Tunisie",0,16,0,22,4,18
SdWf9T77npA,UCjbTcVOmij-SORI-mElamMw,Kmar Travel & Events,2021-03-25 09:54:09+00:00,promo hôtels Mars 2021♥,"♥ promo hôtels Mars 2021♥ Promo Hôtel Hammamet -Promo Hotels Sousse - Promo Hôtel Monastir - Promo Hôtel Tabarka - promo Hôtel Djerba
https://www.kmartravel.com",0,15,0,22,4,51
DJ6mo13rHVQ,UCjbTcVOmij-SORI-mElamMw,Kmar Travel & Events,2021-05-06 11:59:28+00:00,Voyage de rêve,,0,0,0,22,4,9
ppsdBvxcX4E,UCV9B7rCxGYnrWWXD51wTzQw,Travel & events,2022-08-16 18:48:34+00:00,17-Aug-22,,2,3,0,19,5,31
SaqCUQHzB4Q,UCV9B7rCxGYnrWWXD51wTzQw,Travel & events,2021-11-22 19:27:36+00:00,23-Nov-21,"Through this channel, I will present Sri Lankan nature aesthetic areas as well as the animals that live there ..",4,14,4,19,5,96
VFwRTYNXRUE,UCV9B7rCxGYnrWWXD51wTzQw,Travel & events,2022-08-19 15:00:37+00:00,19-Aug-22,,1,1,0,19,5,13
i6MxII_h7tw,UCV9B7rCxGYnrWWXD51wTzQw,Travel & events,2021-11-25 11:20:33+00:00,Victoria Dam (Sri Lanka)le Talk,"Victoria Dam (Sinhala: වික්ටෝරියා වේල්ල Viktoriya Vella) is an arch dam located 130 mi (209 km) upstream of the Mahaweli River's mouth and 4 mi (6 km) from Teldeniya. It is named in honor of Her Majesty, Queen Victoria, Empress of the British Empire.CountrySri LankaLocationTeldeniyaCoordinates07°14′29″N 80°47′05″EPurposePowerStatusOperationalConstruction began14 August 1978; 43 years agoOpening date14 April 1985.                          Its main purposes are irrigation and hydroelectric power production. It is the tallest dam in Sri Lanka, and supports a 210 MW power station, the largest hydroelectric power station in the country. Construction of the dam commenced in 1978 funded by aid granted by the United Kingdom under the patronage of Her Majesty, Queen Elizabeth II, and was completed during the time of President Junius Richard Jayewardene and was ceremonially opened by the Prime Minister of the United Kingdom, Margaret Thatcher.

History",2,27,0,19,5,51
WmmVxmrmlwE,UCV9B7rCxGYnrWWXD51wTzQw,Travel & events,2021-11-23 14:11:13+00:00,🙂,ඩොල්පින් 🧡,1,7,0,19,5,60
E383nnzmJIY,UCKCN-0BsRLMn85xlkI1hXAw,Invictus Travel & Events,2018-12-22 12:27:54+00:00,INVICTUS TRAVEL FELIZNAVIDAD 2018,"VUESTRAS VACACIONES EN FOTOS 

FELIZ NAVIDAD  Y PROSPERO 2019

MUSICA:

MICHAEL BUBLE  / SHANIA TWAIN - WHITE CHRISTMAS
NAT KING COLE - THE CHRISTMAS SONG
ELLA FITZGERALD - JINGLE BELLS
KAYLEE RODGRES - HALLELUJAH
PENTATONIX - LITTLE DRUMMER BOY",2,246,0,22,2,1069
It9eFwnoC5M,UCsaKbkOswc-v4K20Lkz7rFA,Europe Travel and Events,2021-10-18 15:20:04+00:00,"Start of Full marathon Olympic Stadium, Amsterdam for TCS Amsterdam Marathon 2021",,6,523,0,22,185,22
adrDgv4MDbs,UCsaKbkOswc-v4K20Lkz7rFA,Europe Travel and Events,2022-07-09 23:14:39+00:00,India scoring goal against China in Women's hockey worldcup match 2022,,26,969,0,22,185,18
52ZJNjrp0qM,UCsaKbkOswc-v4K20Lkz7rFA,Europe Travel and Events,2022-07-08 14:26:30+00:00,Vaals traditional next king ceremony in church,,2,162,0,22,185,19
NnlmZvZfbKk,UCsaKbkOswc-v4K20Lkz7rFA,Europe Travel and Events,2022-07-09 23:02:43+00:00,How dutch people enjoy in the stadium by making snake beer glass 😅😂,,30,1651,0,22,185,37
i5XNBzshWB0,UCsaKbkOswc-v4K20Lkz7rFA,Europe Travel and Events,2021-03-06 08:02:30+00:00,Beautiful #Sunrise time-lapse in #Amsterdam,Beautiful #Sunrise time-lapse in #Amsterdam Netherlands,18,449,0,22,185,30
Fugd71Evins,UC-6p2poZRCPGvUCg0ppe6Yw,Travel & Events Nepal,2014-08-20 15:47:42+00:00,Panch Pokhari (Five Lakes),,18,2718,1,19,19,219
EnDvQjecYXI,UC-6p2poZRCPGvUCg0ppe6Yw,Travel & Events Nepal,2014-08-23 09:51:36+00:00,Patan Durbar Square by Travel & Events Nepal,Patan Durbar Square is World Heritage site listed UNESCO and it is one of the three famous Durbar Square in Kathmandu Valley. Other two are: Basabtapur Durbar Square and Bhaktapur Durbar Square,0,53,1,19,19,393
0lQw5x7xb1g,UC-6p2poZRCPGvUCg0ppe6Yw,Travel & Events Nepal,2014-08-25 02:39:25+00:00,Pokhara-Mountain Flight by Helicopter Adventure,,3,719,0,19,19,1052
kfLLjBH6sjM,UC-6p2poZRCPGvUCg0ppe6Yw,Travel & Events Nepal,2016-08-22 11:30:10+00:00,Tilicho Lake,,1,56,0,19,19,314
pY-UMLwKhgM,UC-6p2poZRCPGvUCg0ppe6Yw,Travel & Events Nepal,2016-08-22 11:04:04+00:00,Rara Lake,,1,44,0,19,19,177
h1wNZG2glZE,UCmDTTw9UzO5LIdSMaaH2UKw,3385 Travel & Events,2020-09-07 23:11:49+00:00,Destination Spotlight | Costa Rica | 3385 Travel & Events,"Let us help you plan your next group trip.  Contact us at
http://3385travelandevents.com/about-us/
___________________________
♥ DONT FORGET TO SUBSCRIBE!
__________________________
BE SOCIAL
♥ TRAVEL CLUB:  
https://www.facebook.com/groups/Ready.Set.Book.Travel
♥ INSTAGRAM: 
https://www.instagram.com/zakiahassan/
__________________________
♥CARIBBEAN PACKING LIST
https://amzn.to/3bFcxUa
__________________________
♥MUSIC
Until Next Time 
http://www.epidemicsound.com/
__________________________

THANKS FOR WATCHING!",1,9,1,22,2,73
U-yBFV2HlRk,UCmDTTw9UzO5LIdSMaaH2UKw,3385 Travel & Events,2020-09-07 22:48:28+00:00,Destination Spotlight | BALI,"Bali is an Indonesian Island located just east of Java. It was initially a surfer's paradise, and now it is a popular tourist destination in Southeast Asia. This ancient island is now a mix of tourist areas and traditional culture. There are many different ways to experience Bali, and it all depends on what you are looking to get out of your trip.  

Let us help you plan your next group trip.  Contact us at
http://3385travelandevents.com/about-us/
___________________________
♥ DONT FORGET TO SUBSCRIBE!
__________________________
BE SOCIAL
♥ TRAVEL CLUB:  
https://www.facebook.com/groups/Ready.Set.Book.Travel
♥ INSTAGRAM: 
https://www.instagram.com/zakiahassan/
__________________________
♥CARIBBEAN PACKING LIST
https://amzn.to/3bFcxUa
__________________________
♥MUSIC
Until Next Time 
http://www.epidemicsound.com/
__________________________

THANKS FOR WATCHING!",0,5,0,22,2,78
cuvI739zQtw,UCmDTTw9UzO5LIdSMaaH2UKw,3385 Travel & Events,2020-09-08 02:25:00+00:00,Hawaii,"Let us help you plan your next group trip.  Contact us at
http://3385travelandevents.com/about-us/
___________________________
♥ DONT FORGET TO SUBSCRIBE!
__________________________
BE SOCIAL
♥ TRAVEL CLUB:  
https://www.facebook.com/groups/Ready.Set.Book.Travel
♥ INSTAGRAM: 
https://www.instagram.com/zakiahassan/
__________________________
♥CARIBBEAN PACKING LIST
https://amzn.to/3bFcxUa
__________________________
♥MUSIC
Until Next Time 
http://www.epidemicsound.com/
__________________________

THANKS FOR WATCHING!",0,1,0,19,2,78
PxSCGGT221I,UCmDTTw9UzO5LIdSMaaH2UKw,3385 Travel & Events,2020-08-29 21:34:58+00:00,Royalton Riviera Cancun | 3385 Travel & Events,,0,28,0,22,2,81
7Wv0dWyS310,UCyc9rq6J5dbefKLeaHlN9MA,Travel and events سياحة واحداث,2020-02-03 20:35:17+00:00,كيف ترى لندن من فوق,,11,73,0,19,1000,54
oFAq6qLNJvY,UCyc9rq6J5dbefKLeaHlN9MA,Travel and events سياحة واحداث,2020-02-01 20:32:20+00:00,My journey to Barcelona,"I made this video when I traveled to Spain, Barcelona in 2018. I will make more videos later during my travel.",119,405,7,19,1000,290
w3cusfv8VpI,UCyc9rq6J5dbefKLeaHlN9MA,Travel and events سياحة واحداث,2014-08-20 17:58:19+00:00,landscape in sweden منظر طبيعي في السويد,كم هي جميلة السويد,1,204,0,19,1000,30
t9e8pzJYFso,UCyc9rq6J5dbefKLeaHlN9MA,Travel and events سياحة واحداث,2014-08-21 22:29:29+00:00,ابطال مسلسل الاخوة,I created this video with the YouTube Slideshow Creator (http://www.youtube.com/upload),5,1023,0,19,1000,10
ZOyl2jHD2-w,UCyc9rq6J5dbefKLeaHlN9MA,Travel and events سياحة واحداث,2016-10-12 20:04:59+00:00,View to Greece from the plane,It was an amazing trip to Greece with my mother and sister from Sweden to an island in Greece which called Rhodus,3,77,0,19,1000,65
yNTbUUN8zSQ,UC7CLR70PwAff4tBUavQ42cw,Freak D Music,2021-06-11 12:00:24+00:00,Nước Mắt Đóng Băng (Lofi Ver.) - Hồ Quang Hiếu x Freak D,"Nước Mắt Đóng Băng (Lofi Ver.) - Hồ Quang Hiếu x Freak D
#freakd​ #lofi​ #nuocmatdongbang

✪ Official Mv
https://youtu.be/d26cqi0qAks
✪ Audio
https://www.nhaccuatui.com/bai-hat/nuoc-mat-dong-bang-ho-quang-hieu.3EbWeLFx5wFR.html

✪ Follow Freak D
https://www.facebook.com/freakdprod
https://www.facebook.com/freakdprodd
https://www.instagram.com/freakdprod/
https://www.tiktok.com/@freakdprod
https://bit.ly/spotify-nghe-si-Freak-D
https://zingmp3.vn/nghe-si/Freak-D

✪ Follow Hồ Quang Hiếu
http://www.facebook.com/hieuboyofficial

✪ Để theo dõi những sản phẩm mới nhất của Freak D:
→ Subscribe Channel: http://bit.ly/FreakDYtb​

--------------------------------/------------------

[Lyrics]
Có một cơn gió nhẹ nhàng lướt qua trong đêm buồn
Mùa đông tới , trời mưa rơi lạnh lắm sao chỉ mình tôi
Rồi bông tuyết nhẹ nhàng rơi
Màu lấp lánh như pha lê buồn , buồn hơn khi trời đông đã về khuya

Có một người vẫn chờ đợi mãi ở trong đêm dài
Ngồi nhìn lại chẳng còn ai, rồi lặng bước trong đêm mùa đông
Nhặt chiếc lá vừa bay qua
Và  chợt nghĩ đến ai thẫn thờ, chắc bây giờ người ấy đã ấm lòng

Mùa đông tới , se lạnh rồi , mùa đông tới ai đã đi rồi
Nhìn bông tuyết rơi âm thầm rồi vỡ tan
Một mình bước trong đêm buồn rồi òa khóc ở trong vô vọng
Giờ ai chắc rất vui bên người khác

Mùa đông đến sẽ rất lạnh, mùa đông đến sẽ rất hiu quạnh
Nhìn nước mắt rơi trong lòng anh đóng băng 
Người ấy chắc đi mãi không về, để mùa đông càng thêm tái tê
Để lòng anh lạnh hơn mỗi khi đông về 


✉ Hợp tác, quảng cáo, khiếu nại các vấn đề về bản quyền liên hệ chúng tôi qua mail: freakmusic@orinn.net

© Freak D Music 2021
☞ Không tự ý sử dụng nhạc và video khi không được cho phép.",1264,134372,85,22,1350000,299
9_BF5szU9q0,UC7CLR70PwAff4tBUavQ42cw,Freak D Music,2023-04-04 12:00:07+00:00,(Beat) Độ Tộc 2 - Masew x Phúc Du x Pháo x Độ Mixi | Freak D Lofi Ver.,"(Beat) Độ Tộc 2 - Masew x Phúc Du x Pháo x Độ Mixi | Freak D Lofi Ver.

Download/Stream: https://dfan.to/DTB
More information about Freak D Music: https://dbio.to/freakd

✉ Hợp tác, quảng cáo, khiếu nại các vấn đề về bản quyền liên hệ chúng tôi qua mail: freakmusic@orinn.net / contact@orinn.net

© Freak D Music 2023
☞ Không tự ý sử dụng nhạc và video khi không được cho phép.",4903,124536,278,22,1350000,199
